N,P,K,ph,ec,organic_carbon,S,Zn,Fe,Cu,Mn,B,fertility_score,soil_quality_index,fertility_grade
0.3548387096774194,0.3636363636363636,0.29113924050632917,0.6077586206896557,0.6705882352941177,0.279245283018868,0.2670356278104462,0.2255639097744361,0.2046118215688249,0.26315789473684215,0.3329032258064516,0.1466992665036675,0.21793645897594083,0.21620933899051747,0
0.501466275659824,0.32411067193675885,0.24050632911392406,0.6853448275862073,0.6705882352941177,0.4830188679245283,0.3085437564856451,0.2406015037593985,0.2618064646057799,0.3205741626794259,0.43148387096774193,0.039119804400978,0.23952806909315238,0.248172428183905,0
0.4838709677419355,0.2529644268774703,0.4414556962025316,0.418103448275863,0.388235294117647,0.015094339622641506,0.12867519889311657,0.39097744360902253,0.29966770717953883,0.3779904306220096,0.4423225806451613,0.0,0.38770820481184454,0.38586457536342783,0
0.46334310850439886,0.30830039525691694,0.34177215189873417,0.6508620689655178,0.7294117647058823,0.18867924528301885,0.16326530612244897,0.42105263157894746,0.21911187191622195,0.41626794258373206,0.4407741935483871,0.00977995110024451,0.3022054287476865,0.30388641580301884,0
0.7595307917888563,0.33992094861660077,0.37500000000000006,0.6853448275862073,0.6352941176470588,0.16603773584905662,0.23244552058111378,0.3007518796992481,0.19494512133722686,0.35406698564593303,0.3948387096774193,0.0293398533007335,0.45322331893892664,0.4691642901857133,1
0.42815249266862165,0.2766798418972332,0.3908227848101266,0.7456896551724146,0.5411764705882354,0.3245283018867925,0.24628156347284674,0.2105263157894737,0.2021951465109254,0.1626794258373206,0.39380645161290323,0.01955990220048901,0.3251542257865515,0.3226988708817326,0
0.46627565982404695,0.3636363636363636,0.45886075949367094,0.6853448275862073,0.44705882352941173,0.30188679245283023,0.3085437564856451,0.1954887218045113,0.21427852180042295,0.3014354066985646,0.39277419354838705,0.117359413202934,0.3956045650832819,0.39192518142403393,0
0.4838709677419355,0.23715415019762848,0.10759493670886078,0.6077586206896557,0.4117647058823529,0.4981132075471699,0.4538222068488412,0.2255639097744361,0.18205618769509618,0.30622009569377995,0.3881290322580645,0.1466992665036675,0.12712831585441087,0.141223829728038,0
0.7771260997067448,0.292490118577075,0.3575949367088607,0.5301724137931041,0.7176470588235294,0.5433962264150943,0.16326530612244897,0.37593984962406024,0.21911187191622195,0.2775119617224881,0.39896774193548384,0.17603911980440098,0.44631400370141894,0.464378869026918,1
0.4838709677419355,0.3794466403162055,0.32436708860759494,0.625,0.6705882352941177,0.12075471698113208,0.24628156347284674,0.2556390977443609,0.29966770717953883,0.28229665071770343,0.4510967741935483,0.20537897310513453,0.2983806292412092,0.30188785328418083,0
0.8328445747800587,0.42687747035573126,0.17405063291139244,0.4008620689655178,0.8470588235294118,0.588679245283019,0.2531995849187132,0.2706766917293234,0.27550095660054374,0.2583732057416268,0.4567741935483871,0.117359413202934,0.3287322640345465,0.3584040481324338,1
0.6686217008797654,0.30830039525691694,0.19145569620253167,0.5818965517241379,0.27058823529411763,0.34716981132075475,0.3085437564856451,0.2556390977443609,0.28436209847950866,0.31100478468899523,0.44490322580645164,0.0880195599022005,0.2713602714373843,0.29126904082910215,1
0.4486803519061584,0.150197628458498,0.5079113924050633,0.4439655172413799,0.6705882352941177,0.5660377358490567,0.19785541335178136,0.2706766917293234,0.18044507098982984,0.31100478468899523,0.3416774193548387,0.117359413202934,0.4231184454040714,0.41667767962718244,0
0.4105571847507331,0.42687747035573126,0.2579113924050633,0.5991379310344831,0.5647058823529412,0.588679245283019,0.24628156347284674,0.2556390977443609,0.1893062128687947,0.2966507177033493,0.3984516129032258,0.09779951100244502,0.2164558914250463,0.21941816790707408,0
0.7419354838709677,0.150197628458498,0.27373417721518983,0.7370689655172411,0.6,0.10566037735849057,0.12867519889311657,0.2406015037593985,0.21186184674252342,0.014354066985645932,0.39329032258064517,0.00977995110024451,0.3638957433682911,0.38377790916046467,1
0.3196480938416422,0.3636363636363636,0.24050632911392406,0.6163793103448283,0.7411764705882353,0.14339622641509434,0.2877896921480456,0.36090225563909784,0.18366730440036252,0.2583732057416268,0.36748387096774193,0.117359413202934,0.16364898210980883,0.16233161763001108,0
0.8533724340175953,0.23715415019762848,0.34177215189873417,0.4525862068965525,0.6588235294117647,0.12075471698113208,0.30162573503977863,0.2556390977443609,0.2658342563689457,0.07655502392344499,0.37367741935483867,0.0880195599022005,0.46519123997532374,0.48792573786835475,1
0.33724340175953077,0.2766798418972332,0.24050632911392406,0.4612068965517251,0.2823529411764706,0.30188679245283023,0.3085437564856451,0.39097744360902253,0.1893062128687947,0.02392344497607657,0.4459354838709677,0.07823960880195602,0.169694632942628,0.16958394194430942,0
0.9618768328445747,0.1660079051383399,0.5079113924050633,0.6077586206896557,0.36470588235294116,0.4981132075471699,0.3846419923901764,0.37593984962406024,0.17963951263719666,0.07655502392344499,0.42580645161290315,0.0293398533007335,0.6392813078346699,0.6602240847650183,1
0.3548387096774194,0.23715415019762848,0.2246835443037975,0.4439655172413799,0.32941176470588235,0.369811320754717,0.19785541335178136,0.37593984962406024,0.2593897895478804,0.033492822966507185,0.42374193548387096,0.039119804400978,0.1641425046267736,0.16580939463494954,0
0.9824046920821113,0.30830039525691694,0.24050632911392406,0.5129310344827589,0.8823529411764706,0.12075471698113208,0.23244552058111378,0.2406015037593985,0.27550095660054374,0.47368421052631593,0.39896774193548384,0.0684596577017115,0.44162553979025276,0.47595291089935327,1
0.6510263929618768,0.3952569169960474,0.34177215189873417,0.3663793103448283,0.6,0.10566037735849057,0.16326530612244897,0.2406015037593985,0.17963951263719666,0.06220095693779905,0.3783225806451613,0.1466992665036675,0.3825262183837137,0.3942947068233987,1
0.9266862170087976,0.33992094861660077,0.29113924050632917,0.4956896551724146,0.6705882352941177,0.30188679245283023,0.12867519889311657,0.2556390977443609,0.19575067968986007,0.09569377990430622,0.38399999999999995,0.12713936430317851,0.4581585441085749,0.4872023602513275,1
0.8152492668621701,0.13438735177865607,0.3908227848101266,0.4008620689655178,0.5058823529411764,0.4981132075471699,0.3708059494984434,0.2255639097744361,0.20380626321619175,0.0430622009569378,0.3896774193548387,0.00977995110024451,0.48579580505860576,0.504530963807934,1
0.24633431085043989,0.3636363636363636,0.42563291139240506,0.6508620689655178,0.7058823529411764,0.4830188679245283,0.4469041854029747,0.39097744360902253,0.1788339542845635,0.8947368421052633,0.39535483870967736,0.039119804400978,0.2771591610117211,0.26337726924949606,0
0.8533724340175953,0.30830039525691694,0.24050632911392406,0.5301724137931041,0.611764705882353,0.21132075471698117,0.19785541335178136,0.2556390977443609,0.2601953479005136,0.17224880382775123,0.39896774193548384,0.05867970660146699,0.3873380629241209,0.41479040597250244,1
0.501466275659824,0.45059288537549397,0.27373417721518983,0.6077586206896557,0.6352941176470588,0.037735849056603765,0.23244552058111378,0.2706766917293234,0.26100090625314676,0.368421052631579,0.42941935483870963,0.0684596577017115,0.26741209130166566,0.2741398298207787,0
0.5953079178885631,0.23715415019762848,0.17405063291139244,0.5991379310344831,0.7176470588235294,0.10566037735849057,0.2877896921480456,0.37593984962406024,0.1893062128687947,0.004784688995215315,0.3834838709677419,0.0880195599022005,0.2258328192473782,0.2425384294359047,0
0.33724340175953077,0.1660079051383399,0.3575949367088607,0.5732758620689662,0.4117647058823529,0.08301886792452828,0.19785541335178136,0.3458646616541353,0.19816735474775954,0.26315789473684215,0.37883870967741934,0.12713936430317851,0.25926896977174585,0.25355138995154297,0
0.501466275659824,0.22134387351778656,0.5253164556962024,0.6422413793103452,0.6235294117647059,0.279245283018868,0.2877896921480456,0.36090225563909784,0.20380626321619175,0.30622009569377995,0.3907096774193548,0.117359413202934,0.460009253547193,0.45522999698592653,0
0.11730205278592376,0.3636363636363636,0.34177215189873417,0.6336206896551735,0.8,0.4981132075471699,0.3708059494984434,0.2706766917293234,0.34075118316383046,0.35406698564593303,0.39329032258064517,0.1466992665036675,0.15747995064774833,0.14074621501935974,0
0.4486803519061584,0.23715415019762848,0.3908227848101266,0.6422413793103452,0.5058823529411764,0.4830188679245283,0.4469041854029747,0.2706766917293234,0.2601953479005136,0.1626794258373206,0.44541935483870965,0.1858190709046455,0.3331739666872301,0.3320100391829543,0
0.17008797653958946,0.30830039525691694,0.6091772151898733,0.6853448275862073,0.6705882352941177,0.7018867924528303,0.3846419923901764,0.43609022556390986,0.18044507098982984,0.6937799043062202,0.42012903225806447,0.00977995110024451,0.3873380629241209,0.36098687718810146,0
0.5747800586510264,0.22134387351778656,0.4414556962025316,0.5991379310344831,0.611764705882353,0.7471698113207549,0.19785541335178136,0.37593984962406024,0.1893062128687947,0.4832535885167465,0.3741935483870968,0.07823960880195602,0.4254626773596546,0.42887772136050645,0
0.501466275659824,1.0,0.5759493670886076,0.5387931034482767,0.4,0.5433962264150943,0.23244552058111378,0.36090225563909784,0.19816735474775954,0.26315789473684215,0.3855483870967742,0.039119804400978,0.565499691548427,0.5545645823189815,0
0.0,0.33992094861660077,0.17405063291139244,0.4353448275862073,0.5058823529411764,0.5433962264150943,0.14942926323071598,0.37593984962406024,0.19897291310039272,0.30622009569377995,0.3731612903225806,0.05867970660146699,0.0,0.0,0
0.6304985337243402,0.2766798418972332,0.10759493670886078,0.4439655172413799,0.5647058823529412,0.12075471698113208,0.22552749913524728,0.37593984962406024,0.28436209847950866,0.35885167464114837,0.45574193548387093,0.0684596577017115,0.18943553362122145,0.21121525121142587,0
0.42815249266862165,0.22134387351778656,0.2246835443037975,0.5215517241379315,0.611764705882353,0.14339622641509434,0.24628156347284674,0.2406015037593985,0.2593897895478804,0.0,0.4505806451612903,0.01955990220048901,0.1947409006785934,0.2001744684797478,0
0.2991202346041056,0.42687747035573126,0.19145569620253167,0.4784482758620694,0.5647058823529412,0.3245283018867925,0.19785541335178136,0.2255639097744361,0.2593897895478804,0.4019138755980862,0.37883870967741934,0.0293398533007335,0.11775138803207896,0.11776970160673322,0
0.5747800586510264,0.30830039525691694,0.24050632911392406,0.5387931034482767,0.388235294117647,0.5207547169811322,0.2877896921480456,0.39097744360902253,0.17963951263719666,0.4019138755980862,0.3741935483870968,0.0293398533007335,0.2701264651449722,0.28282036122510495,0
0.33724340175953077,0.1660079051383399,0.42563291139240506,0.3577586206896557,0.5764705882352941,0.4981132075471699,0.3846419923901764,0.37593984962406024,0.18044507098982984,0.35406698564593303,0.40619354838709676,0.117359413202934,0.31232264034546575,0.3037704899028542,0
0.4486803519061584,0.30830039525691694,0.34177215189873417,0.487068965517242,0.3176470588235294,0.037735849056603765,0.19785541335178136,0.2105263157894737,0.1893062128687947,0.25358851674641153,0.37367741935483867,0.039119804400978,0.29603639728562614,0.2969262247571352,0
0.06158357771260997,0.23715415019762848,0.4414556962025316,0.5301724137931041,0.6470588235294118,0.015094339622641506,0.3708059494984434,0.2105263157894737,0.2593897895478804,0.1626794258373206,0.41961290322580647,0.117359413202934,0.2097933374460209,0.18525248661055865,0
0.5747800586510264,0.33992094861660077,0.42563291139240506,0.5129310344827589,0.5647058823529412,0.0,0.33137322725700447,0.43609022556390986,0.5510019132010875,0.7033492822966508,0.43974193548387097,0.6552567237163814,0.4149753238741518,0.41861132364192805,0
0.3548387096774194,0.3636363636363636,0.6091772151898733,0.4439655172413799,0.5764705882352941,0.2943396226415095,0.4773434797647872,0.6315789473684211,0.35605679186386063,0.36363636363636365,0.6570322580645162,0.41075794621026895,0.46593152375077107,0.4493177760775315,0
0.5571847507331378,0.2529644268774703,0.34177215189873417,0.4784482758620694,0.6235294117647059,0.07547169811320756,0.6655136630923555,0.7669172932330828,0.6291410734065048,0.6889952153110048,0.49135483870967744,0.25427872860635703,0.3408235657001851,0.34761366534511157,0
0.26392961876832843,0.30830039525691694,0.24050632911392406,0.6853448275862073,0.6,0.369811320754717,0.310619162919405,0.9999999999999999,0.49219615345886625,0.8516746411483255,0.3819354838709677,0.4792176039119805,0.13934299814929063,0.13519104588347158,0
0.4838709677419355,0.3636363636363636,0.42563291139240506,0.625,0.4,0.21886792452830192,0.5610515392597717,0.6616541353383459,0.42614036854294635,0.5550239234449762,0.6781935483870968,0.35207823960880197,0.37709747069710053,0.3759088590572906,0
0.4486803519061584,0.41106719367588923,0.24050632911392406,0.6077586206896557,0.611764705882353,0.14339622641509434,0.3936354202698028,0.5864661654135339,0.7129191420803546,0.2583732057416268,0.9512258064516129,0.1858190709046455,0.21867674275138815,0.224240685353922,0
0.281524926686217,0.292490118577075,0.2246835443037975,0.5301724137931041,0.5058823529411764,0.7320754716981134,0.7277758561051539,0.39097744360902253,0.5880575974222133,0.33971291866028713,0.5976774193548388,0.273838630806846,0.1341610117211598,0.13201931325496769,0
0.6129032258064516,0.3636363636363636,0.29113924050632917,0.4267241379310347,0.48235294117647054,0.4377358490566039,0.2684192320996195,0.3007518796992481,0.35041788339542845,0.6028708133971293,0.6436129032258064,0.6161369193154034,0.32651141270820483,0.3388218450766272,0
0.4838709677419355,0.30830039525691694,0.40822784810126583,0.5646551724137936,0.611764705882353,0.21886792452830192,0.5188516084399861,0.7969924812030076,0.6307521901117712,0.7894736842105264,0.49135483870967744,0.7237163814180929,0.362661937075879,0.36237798799007687,0
0.7771260997067448,0.33992094861660077,0.2579113924050633,0.4267241379310347,0.3764705882352941,0.5132075471698114,0.7692839847803528,0.5714285714285715,0.40680696807975025,0.2679425837320575,0.5894193548387097,0.49877750611246946,0.3693244910549044,0.39207820361225104,1
0.6510263929618768,0.18972332015810273,0.3908227848101266,0.6508620689655178,0.6235294117647059,0.2943396226415095,0.4150812867519889,0.6315789473684211,0.7290303091330178,0.35885167464114837,0.43612903225806454,0.41075794621026895,0.417566317088217,0.4271805661820966,0
0.46627565982404695,0.3636363636363636,0.27373417721518983,0.6163793103448283,0.388235294117647,0.0,0.33137322725700447,0.43609022556390986,0.5880575974222133,0.5885167464114833,0.9021935483870968,0.273838630806846,0.25124922887106726,0.25614349307922396,0
0.6304985337243402,0.41106719367588923,0.42563291139240506,0.6077586206896557,0.48235294117647054,0.369811320754717,0.20615703908682115,0.7218045112781954,0.6291410734065048,0.8421052631578949,0.4861935483870967,0.35207823960880197,0.43952806909315234,0.4462619693491921,0
0.2991202346041056,0.1660079051383399,0.24050632911392406,0.6853448275862073,0.7176470588235294,0.21886792452830192,0.4980975441023867,0.40601503759398505,0.38827912596918746,0.28708133971291866,0.5651612903225807,0.24449877750611249,0.15192782233189384,0.14970496858408128,0
0.6129032258064516,0.22134387351778656,0.15822784810126583,0.5301724137931041,0.5176470588235295,0.588679245283019,0.6025596679349705,0.5714285714285715,0.7258080757224852,0.44497607655502397,0.2570322580645161,0.371638141809291,0.22065083281924747,0.23939451902344028,0
0.4105571847507331,0.3636363636363636,0.2579113924050633,0.5129310344827589,0.6,0.14339622641509434,0.14942926323071598,0.2255639097744361,0.21186184674252342,0.40669856459330145,0.39329032258064517,0.07823960880195602,0.21546884639111663,0.21826354594143432,0
0.7243401759530792,0.9169960474308299,0.5917721518987342,0.2284482758620694,0.6352941176470588,0.12075471698113208,0.17018332756831545,0.2105263157894737,0.17963951263719666,0.15789473684210528,0.34219354838709676,0.17603911980440098,0.6164558914250463,0.6199699751918575,1
0.0967741935483871,0.41106719367588923,0.24050632911392406,0.5991379310344831,0.48235294117647054,0.3245283018867925,0.24628156347284674,0.2406015037593985,0.2513342060215487,0.22488038277511968,0.3427096774193548,0.117359413202934,0.07061998766193722,0.05742331501704134,0
0.5219941348973607,0.4822134387351778,0.3575949367088607,0.6508620689655178,0.611764705882353,0.5207547169811322,0.19785541335178136,0.2105263157894737,0.21427852180042295,0.18181818181818182,0.3948387096774193,0.1466992665036675,0.3419339913633559,0.3460556212468992,0
0.7038123167155426,0.32411067193675885,0.3575949367088607,0.6853448275862073,0.44705882352941173,0.060377358490566024,0.12867519889311657,0.2255639097744361,0.18286174604772934,0.2775119617224881,0.38864516129032256,0.039119804400978,0.41596236890808136,0.4296845656256521,1
0.4486803519061584,0.292490118577075,0.34177215189873417,0.6336206896551735,0.5176470588235295,0.10566037735849057,0.19785541335178136,0.37593984962406024,0.1788339542845635,0.31100478468899523,0.23380645161290323,0.05867970660146699,0.2957896360271437,0.29665727666875347,0
0.39296187683284456,0.45059288537549397,0.5253164556962024,0.6508620689655178,0.5647058823529412,0.5207547169811322,0.2877896921480456,0.2706766917293234,0.26986204813211156,0.26315789473684215,0.2900645161290323,0.0293398533007335,0.4179364589759408,0.40726449653381575,0
0.4105571847507331,0.3794466403162055,0.42563291139240506,0.6939655172413799,0.5411764705882354,0.5433962264150943,0.23936354202698024,0.2706766917293234,0.19897291310039272,0.22009569377990434,0.34374193548387094,0.0,0.34649907464528074,0.3415252370684659,0
0.5395894428152492,0.42687747035573126,0.45886075949367094,0.6594827586206895,0.611764705882353,0.30188679245283023,0.3708059494984434,0.2706766917293234,0.18286174604772934,0.1674641148325359,0.34374193548387094,0.12713936430317851,0.4274367674275138,0.427644269782755,0
0.6304985337243402,0.3952569169960474,0.32436708860759494,0.6767241379310347,0.6352941176470588,0.279245283018868,0.4538222068488412,0.37593984962406024,0.2601953479005136,0.2775119617224881,0.34735483870967737,0.0293398533007335,0.36031770512029604,0.3717448007233776,0
0.6862170087976539,0.4980237154150196,0.2579113924050633,0.6853448275862073,0.44705882352941173,0.4981132075471699,0.19785541335178136,0.2255639097744361,0.18769509616352836,0.26315789473684215,0.39535483870967736,0.05867970660146699,0.33354410857495376,0.351123901602096,1
0.6686217008797654,0.4822134387351778,0.4746835443037975,0.6336206896551735,0.4,0.46037735849056605,0.2877896921480456,0.2255639097744361,0.27550095660054374,0.31100478468899523,0.3943225806451613,0.0880195599022005,0.4949259716224552,0.5013685052514434,1
0.7419354838709677,1.0,0.4414556962025316,0.7284482758620694,0.3411764705882353,0.23396226415094337,0.3154617779315116,0.2406015037593985,0.20380626321619175,0.1674641148325359,0.44490322580645164,0.1466992665036675,0.5861042566317086,0.5926439220050543,1
0.5571847507331378,0.32411067193675885,0.45886075949367094,0.6077586206896557,0.5176470588235295,0.2566037735849057,0.3846419923901764,0.40601503759398505,0.21025073003725708,0.26315789473684215,0.43406451612903224,0.039119804400978,0.4332356570018506,0.4344838978924673,0
0.5953079178885631,0.5296442687747034,0.5585443037974684,0.7370689655172411,0.49411764705882355,0.4830188679245283,0.19785541335178136,0.2706766917293234,0.1788339542845635,0.2583732057416268,0.3793548387096774,0.01955990220048901,0.5302128315854411,0.5286852843662333,0
0.6129032258064516,0.4822134387351778,0.42563291139240506,0.6336206896551735,0.5882352941176471,0.46037735849056605,0.24628156347284674,0.2857142857142858,0.28436209847950866,0.30622009569377995,0.43974193548387097,0.00977995110024451,0.4332356570018506,0.43900037096288064,0
0.501466275659824,0.45059288537549397,0.40822784810126583,0.6163793103448283,0.6470588235294118,0.10566037735849057,0.32237979937737804,0.45112781954887227,0.28436209847950866,0.2679425837320575,0.39277419354838705,0.117359413202934,0.37228562615669347,0.37271394124875395,0
0.8709677419354839,0.3636363636363636,0.7753164556962027,0.5905172413793105,0.5294117647058824,0.4377358490566039,0.24628156347284674,0.2857142857142858,0.29322324035847347,0.1626794258373206,0.3416774193548387,0.1466992665036675,0.8126310919185687,0.815884746470056,1
0.906158357771261,0.9486166007905137,0.24050632911392406,0.418103448275863,0.4,0.5433962264150943,0.21860947768938083,0.3007518796992481,0.181250629342463,0.2583732057416268,0.39277419354838705,0.039119804400978,0.41954040715607643,0.4494847093737682,1
0.6510263929618768,0.1660079051383399,0.4920886075949367,0.5043103448275863,0.42352941176470593,0.30188679245283023,0.24628156347284674,0.2706766917293234,0.18205618769509618,0.27272727272727276,0.4459354838709677,0.05867970660146699,0.4961597779148673,0.5011088312350747,0
0.9266862170087976,0.7430830039525691,0.6914556962025316,0.3318965517241379,0.5058823529411764,0.30188679245283023,0.19785541335178136,0.2255639097744361,0.19091732957406105,0.31100478468899523,0.4443870967741936,0.05867970660146699,0.7766039481801356,0.7864952122603235,1
0.9618768328445747,0.6561264822134385,0.759493670886076,0.1594827586206895,0.6705882352941177,0.10566037735849057,0.23244552058111378,0.2105263157894737,0.19494512133722686,0.30622009569377995,0.42941935483870963,0.0880195599022005,0.8431061073411473,0.8517336718369619,1
0.8533724340175953,0.32411067193675885,0.6424050632911393,0.7629310344827589,0.6823529411764706,0.3245283018867925,0.23936354202698024,0.2105263157894737,0.2835565401268755,0.31578947368421056,0.3829677419354839,0.117359413202934,0.7009716224552743,0.7094183997588741,1
0.7038123167155426,0.5533596837944663,0.34177215189873417,0.2456896551724146,0.49411764705882355,0.037735849056603765,0.2531995849187132,0.2255639097744361,0.2867787735374081,0.2679425837320575,0.38864516129032256,0.039119804400978,0.40720234423195556,0.42167640444228055,1
0.6304985337243402,0.3636363636363636,1.0,0.5043103448275863,0.22352941176470587,0.5207547169811322,0.2670356278104462,0.2556390977443609,0.21186184674252342,0.2775119617224881,0.3432258064516129,0.05867970660146699,0.9853639728562612,0.9592665368296585,1
0.7595307917888563,0.7905138339920947,0.7262658227848102,0.5905172413793105,0.5882352941176471,0.5433962264150943,0.3708059494984434,0.2255639097744361,0.1788339542845635,0.3301435406698565,0.3907096774193548,0.05867970660146699,0.7341610117211596,0.7334104240569426,1
0.8533724340175953,0.292490118577075,0.8765822784810127,0.2456896551724146,0.24705882352941178,0.21132075471698117,0.4469041854029747,0.2255639097744361,0.2199174302688551,0.35406698564593303,0.3881290322580645,0.0880195599022005,0.8830814312152989,0.880733695022142,1
0.4486803519061584,0.6561264822134385,0.27373417721518983,0.1594827586206895,0.49411764705882355,0.2566037735849057,0.19785541335178136,0.37593984962406024,0.2199174302688551,0.40669856459330145,0.4299354838709677,0.0880195599022005,0.24841147439851952,0.2524895087060353,0
0.7976539589442815,0.6719367588932805,0.4746835443037975,0.418103448275863,0.24705882352941178,0.23396226415094337,0.2670356278104462,0.2556390977443609,0.2126674050951566,0.17224880382775123,0.3339354838709677,0.039119804400978,0.5521745835903763,0.5653364169622779,1
0.906158357771261,0.30830039525691694,1.0,0.5043103448275863,0.388235294117647,0.10566037735849057,0.19785541335178136,0.2857142857142858,0.18286174604772934,0.014354066985645932,0.39277419354838705,0.00977995110024451,0.9999999999999999,1.0,1
0.8709677419354839,0.41106719367588923,0.5917721518987342,0.3318965517241379,0.30588235294117644,0.12075471698113208,0.23936354202698024,0.2706766917293234,0.19091732957406105,0.2583732057416268,0.3783225806451613,0.0293398533007335,0.6702498457742133,0.682050613248012,1
0.6510263929618768,0.901185770750988,0.4920886075949367,0.418103448275863,0.6470588235294118,0.369811320754717,0.3154617779315116,0.2706766917293234,0.18205618769509618,0.17224880382775123,0.3834838709677419,0.01955990220048901,0.5076341764342996,0.5119780436345089,1
0.3724340175953079,0.18972332015810273,0.24050632911392406,0.5905172413793105,0.2823529411764706,0.5132075471698114,0.2684192320996195,0.2556390977443609,0.40680696807975025,0.44497607655502397,0.32051612903225807,0.41075794621026895,0.18314312152991985,0.18506236813428872,0
0.8533724340175953,0.3952569169960474,0.45886075949367094,0.5043103448275863,0.6823529411764706,0.588679245283019,0.4980975441023867,0.43609022556390986,0.18527842110562884,0.368421052631579,0.7695483870967742,0.5183374083129584,0.5589605181986427,0.5762890960098306,1
0.9618768328445747,0.5138339920948616,0.8765822784810127,0.3318965517241379,0.5764705882352941,0.0,0.310619162919405,0.6315789473684211,0.6315577484644045,0.21052631578947373,0.574967741935484,0.22493887530562345,0.9321869216533004,0.93527451253159,1
0.8328445747800587,0.30830039525691694,0.40822784810126583,0.1594827586206895,0.5529411764705882,0.5132075471698114,0.4150812867519889,0.2255639097744361,0.32222334105326755,0.5550239234449762,0.22709677419354837,0.35207823960880197,0.5094848858729178,0.528318958521713,1
0.6129032258064516,0.6166007905138338,0.5585443037974684,0.418103448275863,0.3764705882352941,0.369811320754717,0.24766516776202002,0.1954887218045113,0.7096969086698217,0.4497607655502393,0.47535483870967743,0.25427872860635703,0.5389728562615669,0.538409148872041,1
0.7595307917888563,0.11857707509881427,0.5253164556962024,0.3318965517241379,0.24705882352941178,0.14339622641509434,0.33137322725700447,0.42105263157894746,0.830530661564797,0.3732057416267943,0.5372903225806451,0.5965770171149145,0.5669802590993213,0.5762241775057382,1
0.6686217008797654,0.600790513833992,0.6091772151898733,0.2456896551724146,0.23529411764705882,0.7320754716981134,0.4150812867519889,0.5864661654135339,0.5832242473064143,0.6937799043062202,0.7855483870967742,0.20537897310513453,0.6016502159161011,0.6020200088103684,1
0.8152492668621701,0.3636363636363636,0.4746835443037975,0.1594827586206895,0.2823529411764706,0.5132075471698114,0.20615703908682115,0.2406015037593985,0.49219615345886625,0.41626794258373206,0.24464516129032257,0.41075794621026895,0.5547655768044416,0.5694726530801513,1
0.7038123167155426,0.5138339920948616,0.625,0.5043103448275863,0.6470588235294118,0.21886792452830192,0.310619162919405,0.45112781954887227,0.14822273688450308,0.44497607655502397,0.6167741935483871,0.273838630806846,0.6274367674275138,0.6285763140200784,1
0.7595307917888563,0.5533596837944663,0.5917721518987342,0.5905172413793105,0.27058823529411763,0.6641509433962265,0.4773434797647872,0.5413533834586467,0.6371966569328366,0.21052631578947373,0.4350967741935483,0.35207823960880197,0.6255860579888955,0.6314698244881871,1
0.7419354838709677,0.32411067193675885,0.6756329113924051,0.2456896551724146,0.6823529411764706,0.2943396226415095,0.62331373227257,0.2556390977443609,0.4680294028798711,0.22009569377990434,0.5238709677419355,0.24449877750611249,0.6799969154842688,0.6811603023347477,1
0.8709677419354839,0.5849802371541502,0.8765822784810127,0.418103448275863,0.6588235294117647,0.0,0.24766516776202002,0.36090225563909784,0.5832242473064143,0.5454545454545455,0.6787096774193548,0.5378973105134474,0.8950493522516964,0.8931470404117687,1
0.46627565982404695,0.292490118577075,0.5759493670886076,0.5043103448275863,0.5882352941176471,0.14339622641509434,0.33137322725700447,0.2857142857142858,0.31497331587956906,0.47846889952153115,0.8996129032258064,0.273838630806846,0.48579580505860576,0.47666701444436715,0
0.8152492668621701,0.3952569169960474,0.4920886075949367,0.5905172413793105,0.5764705882352941,0.588679245283019,0.4150812867519889,0.2706766917293234,0.4930017118114993,0.2583732057416268,0.5630967741935484,0.39119804400978003,0.5688309685379395,0.5825027242586538,1
0.7243401759530792,0.6166007905138338,0.5917721518987342,0.3318965517241379,0.3176470588235294,0.21886792452830192,0.2898650985818056,0.5413533834586467,0.3874735676165542,0.8373205741626796,0.9863225806451613,0.10757946210268951,0.6117674275138804,0.6155694280216086,1
0.6129032258064516,0.30830039525691694,0.5585443037974684,0.2456896551724146,0.16470588235294115,0.4377358490566039,0.62331373227257,0.3007518796992481,0.7338636592488169,0.21052631578947373,0.5785806451612904,0.22493887530562345,0.5341610117211597,0.5340225128098122,0
0.6862170087976539,0.7747035573122527,0.6914556962025316,0.418103448275863,0.3764705882352941,0.369811320754717,0.33137322725700447,0.36090225563909784,0.10713926090021147,0.3301435406698565,0.3881290322580645,0.430317848410758,0.675925354719309,0.6728831930629942,1
0.9618768328445747,0.7035573122529644,0.8085443037974684,0.5043103448275863,0.6,0.2943396226415095,0.4565894154271878,0.2556390977443609,0.19494512133722686,0.27272727272727276,0.6162580645161291,0.5378973105134474,0.8820943861813694,0.8882967007488811,1
0.4838709677419355,0.7430830039525691,0.5079113924050633,0.5905172413793105,0.5529411764705882,0.07547169811320756,0.35212729159460393,0.39097744360902253,0.6718356660960629,0.5550239234449762,0.743225806451613,0.25427872860635703,0.44717766810610715,0.44168521481069317,0
0.7419354838709677,0.33992094861660077,0.27373417721518983,0.7629310344827589,0.5294117647058824,0.0,0.4773434797647872,0.2255639097744361,0.4930017118114993,0.44497607655502397,0.16206451612903228,0.35207823960880197,0.3668568784700802,0.38648130115230356,1
